product,answer_option,label,review_len,Rn,Rp,Rs,Rc,Rd,Rsc
Neurobion,I have received medicines with early expire and the Voice issued was incorrect,0,13,0.22405591676285472,0.1,0.3,0.02034428794992175,1.0,0.0
Neurobion,Mud source of b12,0,4,0.4834833197744436,0.0,0.0,0.006259780907668232,0.0,0.0
Neurobion,Effective for my mother,0,4,0.5635825186970866,0.6,0.8,0.006259780907668232,0.0,0.4767
Neurobion,taste heavy small,0,3,0.0,-0.225,0.45,0.004694835680751174,0.0,0.0
Neurobion,Till now I didn dislike anything,0,6,0.2741158793550657,0.0,0.0,0.009389671361502348,1.0,-0.3818
Neurobion,dislike -- reason smell,1,4,1.0,0.0,0.0,0.006259780907668232,0.0,-0.3818
Neurobion,The delivery boy said the phone number was not available to call. Packing has to be done appropriately He threatened not to deliver next time if it happens,0,28,0.47235059835587406,0.09999999999999999,0.3,0.03912363067292645,1.0,-0.4019
Neurobion,AS a Vitamin supplement Neurobion Forte is very good for diabetic,1,11,0.3029782482568311,0.9099999999999999,0.7800000000000001,0.017214397496087636,1.0,0.659
Neurobion,Prompt same day delivery,0,4,0.6249299006828618,0.0,0.125,0.006259780907668232,1.0,0.0
Neurobion,Good vitamin supplement,0,3,0.7942416064134183,0.7,0.6000000000000001,0.004694835680751174,0.0,0.6249
Neurobion,I got all tablets except this one The service was good for all other tablets Since this tablet was not that costly I just left it without complaining,0,28,0.881453345408105,0.19166666666666665,0.325,0.03599374021909233,1.0,0.5842
Neurobion,Service as well as app(v fast,0,6,0.48733681986086086,0.2,0.6,0.00782472613458529,1.0,0.2732
Neurobion,Original product at great discount,0,5,0.4408970897736204,0.5875,0.75,0.00782472613458529,1.0,0.7506
Neurobion,Unfordable prices.... Helped with muscle spasms and general anxiety,0,9,0.579278721506431,0.05000000000000002,0.5,0.014084507042253521,0.0,-0.1779
Neurobion,Quick delivery with no problem,0,5,0.600506675645999,0.3333333333333333,0.5,0.00782472613458529,1.0,0.3089
Neurobion,This is nice red colour tablet...looks so nice and after I eat I feel it must be doing something nice otherwise why would my doctor tell me to have it daily Silt!!,0,32,0.21721703493296263,0.36,0.6,0.04381846635367762,1.0,0.869
Neurobion,Complete vitamin B tablet,0,4,0.531697824766394,0.1,0.4,0.006259780907668232,1.0,0.296
Neurobion,Great for most neurological issue.,1,5,0.32951259278827294,0.65,0.625,0.00782472613458529,0.0,0.6249
Neurobion,all is good but need to be work on portal offers,0,11,0.42580673921381607,0.39999999999999997,0.30000000000000004,0.017214397496087636,0.0,0.2382
Neurobion,It seems that it is substandard,0,6,0.0,0.0,0.0,0.009389671361502348,0.0,0.0
Neurobion,I am 74 years old hence I was always feel tired and needed lie down for rest After taking nuerobion I feel better and can do some work actively,1,29,0.3967915168733156,-0.017777777777777788,0.45777777777777773,0.03912363067292645,1.0,0.3182
Neurobion,its good for weak nerve and helps to work,0,9,0.28869208376519934,0.16249999999999998,0.6125,0.014084507042253521,1.0,0.3818
Neurobion,Extremely fast supply.just the same day.,0,6,0.29604892598447885,0.1,0.3625,0.009389671361502348,0.0,0.0
Neurobion,Good for daily work,0,4,0.3503498389371218,0.35,0.30000000000000004,0.006259780907668232,0.0,0.4404
Neurobion,best in its class,0,4,0.7333425424108455,1.0,0.3,0.006259780907668232,0.0,0.6369
Neurobion,it helps me in sciatica pain,1,6,0.3208054444428204,0.0,0.0,0.009389671361502348,0.0,-0.1779
Neurobion,Genetic and useful,1,3,0.0,0.3,0.0,0.004694835680751174,0.0,0.4404
Neurobion,"It is a prescribed medicine, what is there to like or dislike in that!!???",0,14,0.1911883284479417,0.0,0.0,0.02034428794992175,1.0,-0.3013
Neurobion,Good to receive on time.,0,5,0.34830450983315053,0.7,0.6000000000000001,0.00782472613458529,1.0,0.4404
Neurobion,I like it,0,3,0.0,0.0,0.0,0.004694835680751174,1.0,0.3612
Neurobion,NO DISLIKE. ONLY LIKE,0,4,0.0,0.0,1.0,0.006259780907668232,0.0,0.5696
Neurobion,Effective supplement as vitamin B complex,1,6,0.7597755189403946,0.15,0.6000000000000001,0.009389671361502348,1.0,0.6486
Neurobion,Quality in such a low cost,0,6,0.6527447111884614,0.0,0.4,0.009389671361502348,1.0,-0.2732
Neurobion,This is also prescribed by my doctor,1,7,0.47735422765252766,0.0,0.0,0.010954616588419406,0.0,0.0
Neurobion,its working good in cheapest price,0,6,0.4138296821205895,0.7,0.6000000000000001,0.009389671361502348,0.0,0.4404
Neurobion,medicine is long lasting expire date,0,6,0.5618200652220727,-0.025,0.2,0.009389671361502348,1.0,0.0
Neurobion,timely delivery and updates,0,4,0.23692961476771135,0.0,0.0,0.006259780907668232,1.0,0.0
Neurobion,its really good,0,3,0.0,0.7,0.6000000000000001,0.004694835680751174,0.0,0.4927
Neurobion,Along with this i had initially ordered glycogen for which a prescription was called for But what i had unloaded was not a'exited as it was issued in 2015. Since this is regular medication for diabetic control age of the prescription should not matter.,0,44,0.5820500382351194,0.0,0.038461538461538464,0.054773082942097026,1.0,-0.0286
Neurobion,This Tablet was cause of vomitting sorry,0,7,0.27727920388230815,-0.5,1.0,0.010954616588419406,0.0,-0.0772
Neurobion,Good to have one everyday,1,5,0.7460658283651755,0.24999999999999997,0.6000000000000001,0.00782472613458529,0.0,0.4404
Neurobion,good option for vitamin b12 supplement,1,6,0.8717635940813355,0.7,0.6000000000000001,0.009389671361502348,0.0,0.6249
Neurobion,The way of packing is good thank you,0,8,0.574048868318919,0.7,0.6000000000000001,0.012519561815336464,1.0,0.6597
Neurobion,Good for health,0,3,0.7153758084400915,0.7,0.6000000000000001,0.004694835680751174,0.0,0.4404
Neurobion,B complex product withb12 at a very reasonable price,1,9,0.4422799669629907,-0.01999999999999999,0.5900000000000001,0.014084507042253521,1.0,0.0
Neurobion,Effect when taken for long duration,1,6,0.5235828326682075,-0.05,0.4,0.009389671361502348,0.0,0.0
Neurobion,U should give discount on that also,0,7,1.0,0.0,0.0,0.010954616588419406,1.0,0.0
Neurobion,Good discount and cashback,0,4,0.8335728246074661,0.7,0.6000000000000001,0.006259780907668232,1.0,0.4404
Neurobion,it does the work,0,4,1.0,0.0,0.0,0.006259780907668232,0.0,0.0
Neurobion,Delivery and information available on webster,0,6,0.45019012115553064,0.4,0.4,0.009389671361502348,1.0,0.0
Neurobion,nice tablet for boasting a day,0,6,0.4385983423666963,0.6,1.0,0.009389671361502348,1.0,0.4215
Neurobion,Good substitute for vitamin B in lesser price.,1,8,0.616768118858313,0.35,0.55,0.012519561815336464,1.0,0.6249
Neurobion,Response from team was poor,0,5,0.6540594084520926,-0.4,0.6,0.00782472613458529,0.0,-0.4767
Neurobion,Good medicine for nerves,1,4,0.7769158342188219,0.7,0.6000000000000001,0.006259780907668232,0.0,0.3612
Neurobion,Good packing and expire date,0,5,0.5638689429821494,0.7,0.6000000000000001,0.00782472613458529,1.0,0.4404
Neurobion,Good for back pain due to deficiency of vitamin b,0,10,0.8691471302019868,0.19166666666666665,0.325,0.01564945226917058,1.0,0.2023
Neurobion,Don't have any test,0,4,1.0,0.0,0.0,0.006259780907668232,0.0,0.0
Neurobion,Product delivery is late,0,4,0.5659987586301501,-0.3,0.6,0.006259780907668232,1.0,0.0
Neurobion,Time required for is too much for customer care support,0,10,0.802264364543292,0.2,0.2,0.014084507042253521,1.0,0.7096
Neurobion,I ordered for my mother,0,5,0.5524370172314684,0.0,0.0,0.00782472613458529,1.0,0.0
Neurobion,It is a good broad spectrum medicine for occasional use.,1,10,0.4949328346851708,0.25416666666666665,0.3458333333333334,0.01564945226917058,1.0,0.4404
Neurobion,Helpful in the price range in compare to other multivitamins,1,10,0.8093200960064182,-0.125,0.375,0.014084507042253521,0.0,0.4215
Neurobion,Results in 35-40 days...In back pain and tastelessnees.,0,8,0.9999999999999999,0.0,0.0,0.012519561815336464,1.0,-0.5106
Neurobion,Increases the nerves strength,1,4,0.5992302564977765,0.0,0.0,0.006259780907668232,0.0,0.4215
Neurobion,All tablet are found in excellent condition,0,7,0.49745286752847845,1.0,1.0,0.010954616588419406,0.0,0.5719
Neurobion,"Cannot remember rhis medicine, rated arbitrarily",0,6,0.1302289132829262,-0.1,0.6,0.009389671361502348,0.0,0.0
Neurobion,Medicine keeps whole day active and no tiredness,1,8,0.5529270851474919,0.03333333333333334,0.5,0.012519561815336464,0.0,0.128
Neurobion,All medicine are good and with discount price.,0,8,0.8485317676441021,0.7,0.6000000000000001,0.012519561815336464,1.0,0.4404
Shelcal,Since I am diabetic my doctor advise me take 1 tab once a day..,1,14,0.5645299060625236,0.0,0.0,0.022508038585209004,1.0,0.0
Shelcal,Ease of finding ,0,3,0.4810940798665798,0.0,0.0,0.00482315112540193,0.0,0.3612
Shelcal,known medicine for calcium,1,4,0.5474459150661966,0.0,0.0,0.006430868167202572,0.0,0.0
Shelcal,"It's effectable,after 40 every women should be use",1,8,0.6436276257923913,0.0,0.0,0.012861736334405145,0.0,0.0
Shelcal,Very much liked ,0,3,0.0,0.6,0.8,0.00482315112540193,0.0,0.4728
Shelcal,Good Packing & Useful Tablet,0,5,0.0,0.5,0.30000000000000004,0.008038585209003215,1.0,0.7003
Shelcal,Shelcal is good calcium tablets.I take it daily regularly.,1,9,0.27162212453698054,0.2333333333333333,0.22564102564102564,0.014469453376205787,0.0,0.4404
Shelcal,Came on time without any damage,0,6,0.652965081373266,0.0,0.0,0.00964630225080386,1.0,0.3875
Shelcal,So many simple vitamin tablets were not sent because of prescription,0,11,0.5416898048483487,0.25,0.4285714285714286,0.017684887459807074,0.0,0.3535
Shelcal,Have to take them whether like or not.,0,8,0.0,0.0,0.0,0.012861736334405145,0.0,0.3612
Shelcal,"Ease of ordering, fast delivery and no confusion",0,8,0.8100568226423603,0.2,0.6,0.012861736334405145,1.0,0.5248
Shelcal,The new print on the backside,0,6,0.6529650813732659,0.13636363636363635,0.45454545454545453,0.00964630225080386,0.0,0.0
Shelcal,This order was delivered timely as compared to other order which took more than 10 days to deliver,0,18,0.6175172629408149,0.1875,0.4375,0.02572347266881029,1.0,0.0
Shelcal,I like the home delivery service is very good.,0,9,0.6959814760690972,0.9099999999999999,0.7800000000000001,0.014469453376205787,1.0,0.6901
Shelcal,nothing to dislike ,0,3,0.0,0.0,0.0,0.00482315112540193,0.0,0.2924
Shelcal,Quite effective than other calcium supplements ,1,6,0.6033392141626507,0.2375,0.5875,0.00964630225080386,0.0,0.5256
Shelcal,Good one my daughter,0,4,0.7254755915487647,0.7,0.6000000000000001,0.006430868167202572,0.0,0.4404
Shelcal,Satisfactory Service besides some minor negligencies.,0,6,0.2772746579033236,-0.05,0.2,0.00964630225080386,1.0,0.3612
Shelcal,No commitment and no fixed delivery schedule,0,7,0.7166990548762058,-0.05,0.2,0.011254019292604502,1.0,-0.5242
Shelcal,They are good for older persons,1,6,0.44248560278180216,0.4333333333333333,0.4666666666666667,0.00964630225080386,0.0,0.4404
Shelcal,Delivery goofup was there. However product n packaging were good.,0,10,0.8905472957563055,0.7,0.6000000000000001,0.01607717041800643,1.0,0.4404
Shelcal,Send all items together,0,4,0.4810940798665798,0.0,0.0,0.006430868167202572,0.0,0.0
Shelcal,Discount compare to others,0,4,0.40759202768670794,0.0,0.0,0.006430868167202572,1.0,0.0
Shelcal,Very effective tablet for artho problem,0,6,0.4586052094948998,0.78,1.0,0.00964630225080386,0.0,0.1761
Shelcal,Excellent response and fabulous discounts ,0,5,0.44410290550533615,0.7,1.0,0.008038585209003215,1.0,0.7964
Shelcal,Sweet outer coating is easy to swallow,1,7,0.20198589957934024,0.39166666666666666,0.7416666666666667,0.011254019292604502,0.0,0.7096
Shelcal,It is run of a mill product. Nothing special.,0,9,0.4696540792016176,0.35714285714285715,0.5714285714285714,0.014469453376205787,1.0,-0.3089
Shelcal,Shelcal is a good calcium suppliment from a reputed company at a reasonable price. ,1,14,0.5076547247584741,0.44999999999999996,0.6000000000000001,0.01929260450160772,1.0,0.4404
Shelcal,calcium supplement recommended by Drs,1,5,0.3923884288307898,0.0,0.0,0.008038585209003215,0.0,0.2023
Shelcal,Discount is not given according to mentioned ,0,7,0.15901156245343806,0.0,0.0,0.011254019292604502,1.0,0.0
Shelcal,Very Poor Service                                                                                                  ,0,3,0.0,-0.52,0.78,0.00482315112540193,1.0,-0.5256
Shelcal,IT IS HELPFUL TO MY BODY ,0,6,0.5,0.0,0.0,0.00964630225080386,0.0,0.4215
Shelcal,Discount is very minimal,0,4,0.3619319557796216,-0.13,0.78,0.006430868167202572,1.0,0.0
Shelcal,My doctor recommends this during the pregnancy and post pregnancy,0,10,1.2823924354792688,0.0,0.0,0.014469453376205787,0.0,0.2263
Shelcal,good product and quick delivery,0,5,0.5026364756429808,0.5166666666666666,0.55,0.008038585209003215,1.0,0.4404
Shelcal,i had cracking sound from knees which persists even now after having shelcal for a month,0,16,0.4410213197198278,0.4,0.4,0.02572347266881029,1.0,0.0
Shelcal,delivered on time.with discount,0,4,0.3992334920786538,0.0,0.0,0.006430868167202572,1.0,0.0
Shelcal,Very poor service and not print ..got my medicine after 2days ..lots of improvement required,0,15,0.6061431757983649,-0.52,0.78,0.024115755627009645,1.0,-0.101
Shelcal,It's a good calcium supplement....,1,5,0.757703057730812,0.7,0.6000000000000001,0.008038585209003215,1.0,0.4404
Shelcal,Can’t say until use by minimum month,0,7,0.623120375633561,0.0,0.0,0.011254019292604502,0.0,0.0
Shelcal,I am taking it in good faith expecting it to be genuine. No question to like or dislike it. ,0,19,0.3089670138940622,0.55,0.55,0.027331189710610933,1.0,0.5267
Shelcal,I didnt order for shelcal 500 tablet.,0,7,0.44476813606151056,0.0,0.0,0.011254019292604502,1.0,0.0
Shelcal,The medicine is fine but the my other medicine is cancelled by the vendor,0,14,0.8779020539927841,0.14583333333333334,0.4375,0.017684887459807074,1.0,-0.2732
Shelcal,Good calcium tablets. No side effects.,1,6,0.8497673313808447,0.7,0.6000000000000001,0.00964630225080386,0.0,0.1779
Shelcal,Timely delivery with less price,0,5,0.6107885181351271,-0.16666666666666666,0.06666666666666667,0.008038585209003215,1.0,0.0
Shelcal,Discount is not applicable on this product.,0,7,0.5487560389996552,0.0,0.0,0.011254019292604502,1.0,0.0
Shelcal,Like to buy ,0,3,0.0,0.0,0.0,0.00482315112540193,0.0,0.3612
Shelcal,"Its not use me, I enquire for my friend",0,9,0.35716862186200016,0.0,0.0,0.014469453376205787,1.0,0.4939
Shelcal,Protected packing and effective for bone density,0,7,0.589348768202456,0.6,0.8,0.011254019292604502,1.0,0.7184
Shelcal,as per the order,0,4,1.0,0.0,0.0,0.006430868167202572,0.0,0.0
Shelcal,My father and wife have been having this calcium supplement for many years,0,13,0.8060341196874273,0.5,0.5,0.02090032154340836,0.0,0.0
Shelcal,Just started taking this tablet 1 month back can't say  anything right now,0,13,0.35580431419655995,0.14285714285714285,0.26785714285714285,0.02090032154340836,1.0,0.0
Shelcal,Rate of discount offered is very less compared to what others are offering,0,13,0.32992636501683165,-0.21666666666666667,0.08666666666666667,0.02090032154340836,1.0,0.0
Shelcal,Good for daily nutrients,1,4,0.4458084302755041,0.35,0.30000000000000004,0.006430868167202572,0.0,0.4404
Shelcal,Delivery very late ,0,3,0.3672832606092407,-0.39,0.78,0.00482315112540193,1.0,0.0
Shelcal,Result is good ,0,3,0.7254755915487647,0.7,0.6000000000000001,0.00482315112540193,0.0,0.4404
Shelcal,The medicines are original. People can rely on you,0,9,0.17782656779284928,0.375,0.75,0.014469453376205787,0.0,0.3182
Shelcal,Discount was less than available in the market,0,8,0.36229536373182514,0.11666666666666668,0.23333333333333334,0.012861736334405145,1.0,0.0
Shelcal,Optimal priced. good supplement ,0,4,0.22800836061798835,0.7,0.6000000000000001,0.006430868167202572,0.0,0.6597
Shelcal,Bought as advised by the doctor,1,6,0.2852354333624638,0.0,0.0,0.00964630225080386,0.0,0.0
Shelcal,Display rate was higher than MRP.. ,0,6,0.4762415348284449,0.25,0.5,0.00964630225080386,0.0,0.0
Shelcal,We needed more discount.,0,4,0.38945859641406644,0.5,0.5,0.006430868167202572,1.0,0.0
Shelcal,Good source of Calcium and Vitamin D3,1,7,0.3578122604510849,0.7,0.6000000000000001,0.011254019292604502,0.0,0.6249
Shelcal,Discount is very less,0,4,1.0,-0.21666666666666667,0.08666666666666667,0.006430868167202572,1.0,0.0
Shelcal,Rated good to treat calcium and vitamin deficiency. ,1,8,0.49419544005629557,0.7,0.6000000000000001,0.012861736334405145,0.0,0.7783
Shelcal,Best for calcium intake ,1,4,0.7869117208822283,1.0,0.3,0.006430868167202572,0.0,0.6369
Shelcal,Feeling comfortable in joints,1,4,0.346113062780889,0.4,0.8,0.006430868167202572,0.0,0.5859
Shelcal,Item is good and packed very well,0,7,0.405746995112933,0.44999999999999996,0.45000000000000007,0.011254019292604502,1.0,0.6478
Shelcal,Good as calcium supplement,1,4,0.757703057730812,0.7,0.6000000000000001,0.006430868167202572,0.0,0.4404
Shelcal,Calcium supplements are most post menopausal,1,6,0.6809372660824955,0.5,0.5,0.00964630225080386,0.0,0.0
Shelcal,Star product of company,0,4,0.613013348753673,0.0,0.0,0.006430868167202572,0.0,0.0
Shelcal,Quick delivery of medicine is very much appreciated,0,8,0.400400745840114,0.26666666666666666,0.3,0.012861736334405145,1.0,0.5542
Shelcal,Same as my previous reply,0,5,0.5,-0.08333333333333333,0.14583333333333331,0.008038585209003215,0.0,0.0
Shelcal,THE EXPIRY DATE WAS NOT CHECKED BEFORE PACKING,0,8,0.428680535066931,0.0,0.0,0.012861736334405145,1.0,0.0
Shelcal,I purchased it was 15 tablet strip not up to the mark seems duplicate not controlling sugar legal,0,18,0.4615244217200064,0.2,0.2,0.027331189710610933,1.0,-0.0951
Shelcal,Discount Is Good ,0,3,0.6158073136913984,0.7,0.6000000000000001,0.00482315112540193,1.0,0.4404
Shelcal,It is affective medicine,0,4,0.3935222730466834,0.0,0.0,0.006430868167202572,0.0,0.0
Shelcal,"The whole action from your end,",0,6,1.0,0.15000000000000002,0.25,0.00964630225080386,0.0,0.0
Shelcal,Nice packing and good tablet for my health,0,8,0.63622692276616,0.6499999999999999,0.8,0.012861736334405145,1.0,0.6908
Shelcal,India’s best calcium with vitamin D tab,1,7,0.6075149075811208,1.0,0.3,0.011254019292604502,1.0,0.7506
Shelcal,liked packing and delivery. ,0,4,0.67836506804911,0.6,0.8,0.006430868167202572,1.0,0.4215
Shelcal,Problem regarding the delivery,0,4,1.0,0.0,0.0,0.006430868167202572,1.0,-0.4019
Shelcal,The ambiance of the strip was good not old or tampered,0,11,0.45972728890094594,0.32499999999999996,0.4,0.017684887459807074,0.0,0.4404
Shelcal,Discount n ease of shopping online,0,6,0.7051594346521871,0.0,0.0,0.00964630225080386,1.0,0.3612
Shelcal,Recommended by Doctor at Sunshine Hospital.,0,6,0.0,0.0,0.0,0.00964630225080386,0.0,0.6124
Shelcal,Advised by doctors to make up calcium intake for strong bones specially for elderly. ,1,14,0.41769564876006443,0.3952380952380952,0.6523809523809523,0.02090032154340836,0.0,0.5106
Supradyn,No medicines available with other medicines but send as it was available,0,12,0.8291653528249352,0.225,0.39166666666666666,0.028328611898016998,0.0,-0.1531
Supradyn,Very cost effective and adequate combination of essential vitamin's and minerals.,1,11,0.547342033471051,0.2833333333333333,0.43333333333333335,0.028328611898016998,0.0,0.6461
Supradyn,GOOD DISCOUNT AND FAST SHIPPING,0,5,0.5825662609202518,0.44999999999999996,0.6000000000000001,0.014164305949008499,1.0,0.4404
Supradyn,i didn't purchase this. Why are you adding incorrect medicnes to my list. Is your data compromised?,0,17,0.439616591513647,0.0,0.0,0.04815864022662889,1.0,0.0
Supradyn,Excellent and good service ,0,4,0.4023008954949169,0.85,0.8,0.0113314447592068,1.0,0.765
Supradyn,Gives energy as it contains Vitamin B,1,7,0.28521604485317886,0.0,0.0,0.019830028328611898,1.0,0.5106
Supradyn,Tablets delivered in excellent condition. good quality product. Thanks ,0,9,0.6523383070982196,0.6333333333333333,0.6,0.025495750708215296,1.0,0.8591
Supradyn,Supradyn Tablet being multi vitamin and multi mineral tablet is good for health and some improvement may be done by adding some traces of selenium and other essentials.,1,28,0.5743922686327689,0.2875,0.48750000000000004,0.0679886685552408,0.0,0.7964
Supradyn,My wife takes supradyn tablet as vitamin supplement,1,8,0.6234109991420698,0.0,0.0,0.0226628895184136,0.0,0.296
Supradyn,As good as it is supposed to be.,1,8,0.0,0.7,0.6000000000000001,0.0226628895184136,0.0,0.4404
Supradyn,Its a good product with affordable price,1,7,0.47553147371535737,0.7,0.6000000000000001,0.019830028328611898,1.0,0.4404
Supradyn,It is a cheaper & good multi-vitamin.,1,7,0.21952396450263786,0.7,0.6000000000000001,0.019830028328611898,1.0,0.4404
Supradyn,"It's a good combination,but sometimes the tab turns to be sticky",1,11,0.4171944980923911,0.7,0.6000000000000001,0.031161473087818695,1.0,0.4404
Supradyn,Value for money and effective,0,5,0.6666666666666666,0.6,0.8,0.014164305949008499,0.0,0.6705
Supradyn,I like it it helps in curing and reducing pain,1,10,0.21000740959903796,0.0,0.0,0.025495750708215296,1.0,0.2023
Supradyn,It is good and improve my health,1,7,0.38432699682834776,0.7,0.6000000000000001,0.019830028328611898,0.0,0.7003
Supradyn,Tihis is dummy products ,0,4,0.24555366506597634,0.0,0.0,0.0113314447592068,0.0,0.0
Supradyn,Just ok as per price ,0,5,0.40255736748511906,0.5,0.5,0.014164305949008499,0.0,0.296
Supradyn,its a value medincine and cheap in alternatives of vitamin tablet.,1,11,0.8244133628769214,0.4,0.7,0.031161473087818695,1.0,0.5574
Supradyn,Excellent Multi vitamin tablet,0,4,0.4257421801409688,1.0,1.0,0.0113314447592068,0.0,0.7096
Supradyn,I feel very energetic and relaxing,1,6,0.0,0.65,0.65,0.0169971671388102,1.0,0.7688
Supradyn,I haven't received free items displayed during my checkout,0,9,0.3884449568370276,0.4,0.8,0.025495750708215296,1.0,-0.4023
Supradyn,doc said its best so bought it,0,7,0.0,1.0,0.3,0.019830028328611898,0.0,0.6369
Supradyn,Very nice product and very effective.,0,6,0.2888612003458571,0.78,1.0,0.0169971671388102,0.0,0.7569
Supradyn,I like it's composition and very reasonable price,0,8,0.47373167922630033,0.26,0.78,0.0226628895184136,1.0,0.3612
Supradyn,Felt a little lesser sweet as compared to pharmacy from the stores but was nice as price is also descent for ,1,21,0.3877330114261249,0.190625,0.6625,0.056657223796033995,1.0,0.6768
Supradyn,"Order 2-3 items and without my concern, you have cancelled based on your comfortable. Have you provided any coupon for the token of apologize? Secondly who asked you to supply the balance and the entire order to be cancelled instead of part is totally not acceptable.",0,46,0.5051650647348654,0.1,0.54375,0.10764872521246459,1.0,-0.1382
Supradyn,Using it for last few years.Good product,0,7,0.7649585756613764,-0.1,0.08333333333333334,0.019830028328611898,0.0,0.0
Supradyn,Service slow but good,0,4,0.36770352671269024,0.19999999999999996,0.5,0.0113314447592068,1.0,0.5927
Supradyn,Got some allergy after taking this tablet.,0,7,0.46288571036812315,0.0,0.0,0.019830028328611898,0.0,0.0
Supradyn,"Omega 3, and some protein should be",0,7,1.0,0.0,0.0,0.019830028328611898,0.0,0.0
Supradyn,Din't get PayPal cashback,0,4,0.5,0.0,0.0,0.0113314447592068,1.0,0.0
Supradyn,Very reasonably priced. Product from a reputed pharma co. ,0,9,0.15051746771397922,0.26,0.78,0.025495750708215296,1.0,0.0
Supradyn,Okay as a Daily vit supplement,0,6,0.20006352107106878,0.25,0.25,0.0169971671388102,1.0,0.2263
Supradyn,Couldn't get the results,0,4,1.0,0.0,0.0,0.0113314447592068,0.0,0.0
Supradyn,Great multivitamin at low cost,1,5,0.5000000000000001,0.4,0.525,0.014164305949008499,0.0,0.4588
Supradyn,So-so product. Would not recommend to anyone.,0,7,0.3942883746449728,0.0,0.0,0.019830028328611898,0.0,-0.2755
Supradyn,good results & value for money,0,6,0.8450510245605526,0.7,0.6000000000000001,0.0169971671388102,1.0,0.6486
Supradyn,STIPS DAMAGED DUE TO FRICTION AND NOT NEATLY PACKED,0,9,0.0,-0.125,0.375,0.025495750708215296,1.0,-0.6041
Supradyn,"Tablet is good , its size is small easy to swallow. After consuming the tablet I didn't feel giddiness and was active throughout the day and  no side effects .",1,30,0.4449156789837854,0.1875,0.6083333333333334,0.0764872521246459,1.0,0.743
Supradyn,5 useful multivitamin,0,3,0.45936378912200226,0.3,0.0,0.0084985835694051,1.0,0.4404
Supradyn,bby ek kisi do na,0,5,0.0,0.0,0.0,0.014164305949008499,0.0,0.0
Supradyn,I have been using it since many years and found it workable.,1,12,0.3076588043012937,0.5,0.5,0.031161473087818695,1.0,0.0
Supradyn,Cheap and Good multivitamin,1,4,0.39328916278842,0.55,0.65,0.0113314447592068,0.0,0.4404
Supradyn,Few tablets were nacked,0,4,0.37266710150963706,-0.2,0.1,0.0113314447592068,1.0,0.0
Supradyn,You cancelled part item and my whole cash back got spoiled,0,11,0.3884449568370276,0.1,0.2,0.031161473087818695,1.0,-0.25
Supradyn,This is good supplement. ,0,4,0.6123364641756098,0.7,0.6000000000000001,0.0113314447592068,0.0,0.4404
Supradyn,The colour of the urine after intake!,0,7,1.0,0.0,0.0,0.019830028328611898,0.0,0.0
Supradyn,No discount and shipping charges,0,5,0.9999999999999999,0.0,0.0,0.014164305949008499,1.0,-0.5106
Supradyn,My favourite tablets ,0,3,0.37266710150963706,0.0,0.0,0.0084985835694051,0.0,0.0
Supradyn,Yet to use n test in bed,0,7,0.6666666666666666,0.0,0.0,0.019830028328611898,1.0,0.0
Supradyn,Speedy  delivery ,0,2,0.45936378912200226,0.0,0.0,0.0056657223796034,1.0,0.0
Supradyn,Nice and very low price ,0,5,0.28983780298637096,0.3,0.6950000000000001,0.014164305949008499,0.0,0.1045
Supradyn,QUICK RESPONSE AND FAST DELIVERY,0,5,0.0,0.26666666666666666,0.55,0.014164305949008499,1.0,0.0
Supradyn,I take it more for it's trace minerals and it's extremely low price.it has proved to be a good vitamin supplement.,1,21,0.4771767578291198,0.39999999999999997,0.46666666666666673,0.056657223796033995,1.0,0.4033
Supradyn,"Fair price, firm packing, nice contents",0,6,0.4883584190838114,0.36666666666666664,0.7666666666666666,0.0169971671388102,1.0,0.6249
Supradyn,A good value for money for vitamin supplement !,1,9,0.8638266568979996,0.875,0.6000000000000001,0.0226628895184136,1.0,0.7777
Supradyn,Like the fast and undamaged delivery of the strips,0,9,0.41917146168882036,0.2,0.6,0.0226628895184136,1.0,0.3612
Supradyn,"1. painful review reminders .. pls stop it after you ask once .. 2. Update your stock properly, dont make a person pay the money and then refund it after 2 days, that is plain stealing peoples interest. A good web based service should not always have the right stock displayed and not miss lead people.",0,56,0.5596317623656984,0.01428571428571428,0.49857142857142855,0.1388101983002833,1.0,-0.3728
Supradyn,Great composition in minimal price,0,5,0.45337253621033485,0.35000000000000003,0.675,0.014164305949008499,0.0,0.6249
Supradyn,Total discounts not given,0,4,0.3076588043012938,0.0,0.75,0.0113314447592068,1.0,0.0
Supradyn,Like.It is a good prophylactic vitamins  product.,1,7,0.3590154206595927,0.7,0.6000000000000001,0.019830028328611898,1.0,0.4404
Supradyn,Best  vitamin tablets,0,3,0.7204177539921295,1.0,0.3,0.0084985835694051,0.0,0.7506
Supradyn,Good multi vitamin ,0,3,0.31999934558220877,0.7,0.6000000000000001,0.0084985835694051,0.0,0.6249
Supradyn,It was very helpful to be active,1,7,0.0,0.03333333333333334,0.44999999999999996,0.019830028328611898,0.0,0.6997
Supradyn,It is good but have to take 2 if you workout else go for a single tab with breakfast and drink at least 4 lts water per day,1,28,0.5745381887889408,0.10952380952380952,0.4047619047619048,0.07932011331444759,1.0,0.6542
Supradyn,Nothing for dislike ,0,3,1.0,0.0,0.0,0.0084985835694051,0.0,0.2924
